(200, 1.0) | [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,GMinor
(201, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(202, 1.0) | [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,GMinor
(203, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | IV,GMinor
(204, 1.0) | [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] | VIIdim,CMinor
(205, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | I,CMinor
(206, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1] | VIIdim,CMinor
(207, 1.0) | [1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0] | I,CMinor
(208, 1.0) | [0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(209, 1.0) | [1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0] | II7,GMinor
(210, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(211, 1.0) | [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(212, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(213, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(214, 1.0) | [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0] | N/A,GMinor
